Unnamed,Date,User,Tweet,Intention
377,2022-10-08 08:03:27+00:00,evanskiyondi8,President Uhuru Kenyatta does not need that stupid job.,0
378,2022-10-08 08:03:22+00:00,cytronic254,"SONY MDR7506  studio and DJ headphones
Selling at 9000
Call/WhatsApp  0701378309

Waititu Murathe South Africa Mazee Omosh President Uhuru Kenyatta vdj Jones Kericho Mpesa Clout #MasculinitySaturday #VeraSidika https://t.co/CyVuRRM8cU",1
379,2022-10-08 08:03:10+00:00,WhyTrend_Kenya,"Rails to give presidency a 6th try

/President Uhuru Kenyatta/ Shakira/ Baba the 6th/Kenya Clayworks/Clout/ Tuju/ #MasculinitySaturday https://t.co/v3Qq6nxsBg",0
380,2022-10-08 08:02:55+00:00,RajiniENicholas,Why do you think our former President Uhuru Kenyatta failed to attend Ethiopia -Tigre peace talks in South Africa?,0
381,2022-10-08 08:02:45+00:00,AraapChomu,@EtalePhilip provided its not uhuru kenyatta,0
382,2022-10-08 08:01:55+00:00,naked_man_1,"Men with nose 👃 string 🧵 will never gain access to a hard working and prayerful woman.

Men dress up like a real man, put on that torn underwear 🩳🩲 go make a day and put something at the table 

#MasculinitySaturday
Clout Baba the 6th #VeraSidika President Uhuru Kenyatta",0
383,2022-10-08 08:01:35+00:00,amosngongo,"@Cjamehk In my view, I think President Uhuru Kenyatta is just right. Such purportedly appointments ought not to have been made public during the INAUGURATION of the newly elected President of Kenya. William Ruto should never have made such appointment public, but privately upon requests.",0
384,2022-10-08 08:01:32+00:00,maik_o_,"Uhuru Kenyatta na Mungai eve difference ni kitambi tu_wote wakona tumaringo twa ufala😏

Rafael tuju Uhuru Kenyatta court raila",0
385,2022-10-08 08:01:30+00:00,_riwah,@NjeriWanyina Do you think Uhuru Kenyatta is bothered. No he isn't. You can pick Farouk kibet,0
386,2022-10-08 08:01:04+00:00,NjambaYaNgai,"@abuga_makori Azimio low feeders have little to No understanding

Because uhuru kenyatta started something they expect Ruto to NOT Grow it or even Continue with it

Their poor reasoning just like raila's LOSER mentality is to oppose everything

NO WONDER they NEVER WIN anything",0
387,2022-10-08 08:00:47+00:00,Akokosolomon,"Unlike president Uhuru kenyatta,William Ruto is leaning towards the West.Unlike China which is strictly interested in business,West on top imposes leaders on african countries..this is evident by numerous meeting held between gvt and US,UK gvt officials..from hot pan to FIRE!",0
388,2022-10-08 08:00:37+00:00,Wadee254,"Sometimes Kenyans joke too much, now its Baba the 6th, na huwezi waambia kitu, we are giving hope places hata bunduki haiko ya kuweka bullet moja, Former President Uhuru Kenyatta knows. Mafi ya Kuku",0
389,2022-10-08 08:00:36+00:00,wesrono,"Our President William Ruto is making every Kenyan proud 👏 

Very diplomatic yet firm...am happy I contributed through my vote 🗳 to put such his administration in place 

Julie Soweto Tuju Kericho Murathe President Uhuru Kenyatta https://t.co/UL3nEwFaK3",0
390,2022-10-08 08:00:00+00:00,Nairobi_Leo,Retired President Uhuru Kenyatta's life in retirement photo emerges. https://t.co/Vq5Rf3mDiZ,0
391,2022-10-08 07:59:03+00:00,ggmorara,Truly should Uhuru Kenyatta have attended the conference on the Ethiopia-Tigrey peace talks he would have been arrested for crimes he has committed both local and international. I have issued an alert for him to be served for contempt of court and arrested wherever he is found.,0
392,2022-10-08 07:57:55+00:00,naked_man_1,"Saturday Gains Drop your handle's 🔥💯💥 we follow you 💯

Clout #VeraSidika #masculinitysaturday President Uhuru Kenyatta Baba the 6th",0
393,2022-10-08 07:56:49+00:00,makurunge1,"@PMacheyeki @SuluhuSamia @UhuruKenyatta @MbarawaM @allysalehznz ""Kushughulikia"" Shukran Mwalimu.",0
394,2022-10-08 07:56:46+00:00,naked_man_1,"Let's gain, drop those handles and retweet and like. I am ready to follow you if you follow me.

#ManchesterDerby #masculine #masculinitysaturday #VeraSidika President Uhuru Kenyatta",0
395,2022-10-08 07:55:28+00:00,Mercyvihenda5,"Massage and extra service around Ngara and westlands contact us on 0741144643
""vdj jones""
Kericho
Kalonzo
Chebukati
Omosh
#MasculinitySaturday
""kenya clayworks""
""Baba the 6th""
#VeraSidika
""President Uhuru Kenyatta"" https://t.co/GxRZuzJZ1o",1
396,2022-10-08 07:55:18+00:00,XJEI,"Ethiopia 🇪🇹 peace talks was triggered by Uhuru Kenyatta around May/June 2022 &amp; parties were ready to hold talks, then Kenya 🇰🇪 General Elections happened. Parties resumed fighting end of August 2022. Honestly, whatever appointment was, It should have been from AU &amp; not UDA 🤭🤭 https://t.co/1TgSPSkK6J",0
397,2022-10-08 07:54:58+00:00,BusoloAggrey,"Ruto and his GMO administration should leave President Uhuru Kenyatta alone, he can send Chebukati of IEBC, Sudi or Ole Sapit to AU peace talks in Ethiopia. @scherargei Don't involve @RailaOdinga Raila Odinga into this, you said you can run a govt without Jakom, wachaneni na baba",0
398,2022-10-08 07:53:13+00:00,ChangeJuma,The only thing keeping former President Uhuru Kenyatta busy is his favorite drink and stuff. 24/7 high,0
399,2022-10-08 07:53:10+00:00,News_Kenya,"Ethiopia peace talks stall as Kenya envoy Uhuru says won’t attend: NAIROBI, Kenya Oct 8 - Kenya's former president Uhuru Kenyatta, a key player in African Union-led efforts to bring peace to Ethiop.. https://t.co/YgVu4vw38G",0
400,2022-10-08 07:53:08+00:00,MumoOnesmas,"""Things don't add up"" speculations on why Uhuru opted out of AU peace talks on the Ethiopian conflict
https://t.co/poutbhA6hM
#EthiopiaPrevails #Uhuru #UhuruKenyatta #Africa #USA #TPLF #Ethiopia",0
401,2022-10-08 07:52:22+00:00,BeingCharlie,"@davidmakali1 @WilliamsRuto President Uhuru Kenyatta is a diplomat, he simply wanted President William Ruto to have his day.

This explains the SA no show.

Ichaweri man is https://t.co/TlRdT8HgUe",0
402,2022-10-08 07:52:16+00:00,XJEI,"Ethiopia 🇪🇹 peace was triggered by Uhuru Kenyatta around May/June 2022 &amp; parties were ready to hold talks, then Kenya 🇰🇪 General Elections happened. Parties resumed fighting end of August 2022. Honestly, whatever appointment was, It should have been from AU &amp; not UDA. https://t.co/JIWv1jNTJR",0
403,2022-10-08 07:52:16+00:00,KPko2000,@scherargei Uhuru Kenyatta does not need a job. Give it to a mama mboga or some illiterate peace loving hustler.,0
404,2022-10-08 07:51:37+00:00,DanielDanga1,"how amazing it is that Mr Browne Kutwa made this short list and also shortlisted Himself for the job at position 72...@PSCKenya #
#VeraSidika #UhuruKenyatta #claut https://t.co/OcVp7alMS0",0
405,2022-10-08 07:51:16+00:00,cytronic254,"Yongnuo YN565EX III for Canon cameras 
Selling at 12500
Call/WhatsApp  0701378309

Clout Mpesa vdj Jones Baba the 6th #MasculinitySaturday Kericho President Uhuru Kenyatta  #VeraSidika Omosh Mazee NTSA South Africa Murathe Waititu https://t.co/V4uJvWH2zS",1
406,2022-10-08 07:49:22+00:00,From_East_,"Me looking for the perfect song to start cleaning the house😂

Southampton/ President Uhuru Kenyatta""/ Kanye /Clout /Mohamed Salah""/ https://t.co/I3avhXVOYR",0
407,2022-10-08 07:49:13+00:00,GeorgeMeroka,@MillicentOmanga @scherargei @RailaOdinga Mbona wanauda mna makasiriko mengi na Uhuru Kenyatta mtoto wa dynasty? Si hata mahustler wapewe hiyo kazi jameni.,0
408,2022-10-08 07:48:38+00:00,WadhareJ,"After President Uhuru Kenyatta Said that he will not attend Ethiopia peace talks in South Africa they are proposing that Ruto should appoint Raila Odinga instead..
Kwani how busy is Oscar Sudi or Ferdinand Waititu",0
409,2022-10-08 07:44:33+00:00,Akokosolomon,"This current regime is targeting president Uhuru kenyatta and his right handman Murathe,they think they ate KEMSA money and sidelined akina Oscar Sudi..SAD!",0
410,2022-10-08 07:43:22+00:00,wesrono,"Happy Sabbath to all Adventists na wengineo...

This SDA songs are great but it's sound even extra better when sang by cuties 😍 

Julie Soweto #Crimea Kericho Murathe Uhuru Kenyatta https://t.co/xRXFWsFTbv",0
411,2022-10-08 07:42:43+00:00,PMacheyeki,"@Getrude_mollel @SuluhuSamia @UhuruKenyatta @MbarawaM @allysalehznz Miongoni mwa sababu za muda mrefu ni ; Ucheleweshwaji wa vibali kwa upande wa kenya, Kukosekana kwa eneo la parking wakati wa kusubiri vibali na ukaguzi swala linalosababisha foleni ndefu barabarani, pia kunatajwa kuwepo na urasimu na ushirikiano mdogo wa viongozi wa Namanga nk",0
412,2022-10-08 07:42:03+00:00,XJEI,"Unfortunately, Ethiopia 🇪🇹 peace were triggered by Uhuru Kenyatta around May/June 2022 &amp; parties were ready to hold talks, then Kenya 🇰🇪 General Elections happened. Parties resumed fighting end of August 2022. Honestly, whatever appointment was, It should have been from AU. https://t.co/bJV3PO7khj",0
413,2022-10-08 07:39:23+00:00,collo_meija,Now that Uhuru Kenyatta and Raila Odinga are not in the 'Power' bracket it is Kenyans who will return back home due to hard economic times.,0
414,2022-10-08 07:35:25+00:00,ViralTeaKe,"Former President Uhuru Kenyatta with United Kingdom (UK) Member of Parliament for Reading West Alok Sharma.

This is the first photo of the former Head of State since he handed over to President William Ruto on September 13, 2022 https://t.co/5Q8UBI87nk",0
415,2022-10-08 07:35:15+00:00,lakesideniccur,"After 10 years of campaigns and presidency, Uhuru Kenyatta deserves a well good rest. Let him rest!",0
416,2022-10-08 07:34:07+00:00,Meseret48,"@MaureenAAchieng would have been a great choice than Uhuru Kenyatta for the AU lead peace talk between the GoE &amp; TPLF @AUC_MoussaFaki @WilliamsRuto

If you agree share #SayNoMore to Neocolonialism ‼️ https://t.co/F17SbNHc2C",0
417,2022-10-08 07:33:55+00:00,njorogerussel,@MutahiNgunyi NB. Not president. But uhuru Kenyatta. Point of correction,0
418,2022-10-08 07:33:52+00:00,josewbua1,@scherargei My be your boss offered less than H.E uhuru kenyatta wanted,0
419,2022-10-08 07:33:46+00:00,Stanislas_8,"@Muniu_Muniu 😂 personally my brain clicks on Retired President Uhuru Kenyatta, bt the other thought of who is the current president I have no idea, it takes very long to generate that info sometimes it even doesn't",0
420,2022-10-08 07:32:53+00:00,MMacsinys,"@HonMosesKuriaa Keep Uhuru Kenyatta and @RailaOdinga  off your mouth.
Concentrate on @WilliamsRuto .He forced himself on over 7million Kenyans thinking he is too smart.Let him be everything.Who cares",0
421,2022-10-08 07:26:35+00:00,marvin_chege10,"Former President Uhuru Kenyatta's efforts to keep a low profile since his retirement from power after handing over to President William Ruto have been hitting bumps.

https://t.co/ZdiS4f8SAx",0
422,2022-10-08 07:26:19+00:00,ViralTeaKe,"Former President Uhuru Kenyatta's efforts to keep a low profile since his retirement from power after handing over to President William Ruto have been hitting bumps.

https://t.co/isd36SIwZM",0
423,2022-10-08 07:24:58+00:00,Meseret48,"Uhuru Kenyatta is not reliable or trusted, AU has to replace him, how can this person be impartial or trusted? While in power Kenya formally requested on the UN assembly that 🇪🇹 need to delist TPLF from terrorist designation. #SayNoMore to Trojan Horses like Uhuru &amp; Kaari Murungi https://t.co/NH02KuKML8",0
424,2022-10-08 07:24:13+00:00,johnnjenga,Let Uhuru Kenyatta rest after 10 years of Presidency and campaigns. ⚖️,0
425,2022-10-08 07:20:35+00:00,sirvandeberg,"GET COST-EFFECTIVE PRINTER REPAIR SERVICES +254720556824 +254777556824
Baba the 6th  Clout  Murathe Uhuru Kenyatta NTSA #VeraSidika   Waititu  Omosh #MasculinitySaturday Ukraine https://t.co/BtX9N6ef2A",0
426,2022-10-08 07:20:00+00:00,murrayk1,"@NahashonKimemia @WilliamsRuto @RailaOdinga @AzimioUmoja &amp; Uhuru Kenyatta Are not in your League ,They are Leaders &amp; Statesmen ,First Focus on Real issues affecting You ,Your People ,Community &amp; Kenyans ,RAIA is Desperate ,Hungry ,Angry ,Poverty is Biting ,Food Insecure ,Drought is here",0
427,2022-10-08 07:18:45+00:00,PhaseOclock,"Authentic Curren Watches
Ksh 2,899
Free delivery in CBD, charges apply countrywide 🇰🇪
Order here https://t.co/3OxCM4I7wO

#VeraSidika Omosh Baba the 6th Kenya Clayworks #MasculinitySaturday Kalonzo Tuju Waititu Uhuru Kenyatta wafula chebukati Principal Secretary EALA ammonia https://t.co/0gHRYzw0DG",1
428,2022-10-08 07:18:24+00:00,EurodoorK,"Installed a Double steel security door coated with African Walnut wood finish

#steeldoors #interiordesignkenya #interiordesignnairobi #VeraSidika #MasculinitySaturday Kalonzo Tuju Murathe Ruto Free Matiang Uhuru Kenyatta Sugoi Wafula Chebukati  RiggyG https://t.co/MmeCcRLEO4",0
429,2022-10-08 07:18:23+00:00,tv47ke,Ethiopia-Tigray peace talks postponed as Uhuru Kenyatta expresses concerns  https://t.co/V3D9gigm8C,0
430,2022-10-08 07:17:33+00:00,makemetegaru,@KTNNewsKE Uhuru Kenyatta isn't Madela. He sucked his people's blood through offshore companies. He was exposed by Pandora paper for amassing $33 million. Biden &amp; Uhuru Kenyatta discussed it and he avoided responding. A network of corrupt African leaders wants to sell Africa for commission.,0
431,2022-10-08 07:17:15+00:00,MuriukiEugene,"Even the simplest of tasks like co-chairing AU peace talks in Ethiopia, President Uhuru Kenyatta cannot do. But for some reason, Azimio thought depending on such a lazy character would grant them victory in the last poll. How gullible is that team?",0
432,2022-10-08 07:14:06+00:00,ArnUphol,"⏰⏰greatly designed to fit your car seats. 
Leather upholstery 
Delivery and fitting countrywide 
  ☎️0724457647 

Clout Vera sidika mpesa #MasculinitySaturday Azimio baba the 6th Raila Odinga president uhuru Kenyatta omosh platinum fave Shakira Nairobi kanairo bensoul https://t.co/41EL0GJrG2",0
433,2022-10-08 07:13:58+00:00,blacctz,"@PMacheyeki @SuluhuSamia @UhuruKenyatta @MbarawaM @allysalehznz *dharura sio dharula
*malori sio maroli
We mtu mzima ujue.",0
434,2022-10-08 07:13:36+00:00,Kedir1975Aman,"@EthioCyberForum Absolutely right jomo Kenyatta's unforgettable history were of course in the heart of all good African's &amp;its friends ,but its heart breaking and ashamed not following way our father of African's specially by his Uhuru Kenyatta",0
435,2022-10-08 07:12:40+00:00,Denverpropertys,"It's Saturday!! A perfect day for site visits.
Come join us and book a value added plot.
Reach out to us Today!
☎0701 730 267
Tuju Mpesa Clout #VeraSidika Uhuru Kenyatta #MasculinitySaturday #HappySabbath #JapaneseGP #SuzukaGP https://t.co/tygRjSXJVO",1
436,2022-10-08 07:12:37+00:00,HonMosesKuriaa,"Uhuru Kenyatta's service to Kenya has not ended. Infact, his company, Rubis which has branches in East Africa depends on the peace in this region. However, in case of declination, we have many Kenyans who can mediate properly.",0
437,2022-10-08 07:11:03+00:00,gardelee,"❗️❗️well designed to fit your car seats. 
Leather upholstery 
Delivery and fitting countrywide 
   ☎️0724457647 

Clout Vera sidika mpesa #MasculinitySaturday Azimio baba the 6th Raila Odinga president uhuru Kenyatta omosh platinum fave Shakira Nairobi kanairo bensoul https://t.co/vmX0FfsMlq",1
438,2022-10-08 07:10:48+00:00,Getrude_mollel,@VidonyiHumphrey @PMacheyeki @zittokabwe @SuluhuSamia @UhuruKenyatta @MbarawaM @allysalehznz Kama hujui shida ni nn uwe una uliza sio kurukia rukia tu vitu..,0
439,2022-10-08 07:08:42+00:00,VidonyiHumphrey,"@Getrude_mollel @PMacheyeki @zittokabwe @SuluhuSamia @UhuruKenyatta @MbarawaM @allysalehznz Cjui ila sasa yupo afisa tra huko , yupo dc,rc , na waziri husika inakuaje tatizo liwepo mda mrefu wakati mda ndo rasimali muhimu ?",0
440,2022-10-08 07:08:39+00:00,ViralTeaKe,Things don't add up about President Uhuru Kenyatta failing to attend the Ethiopia-Tigray mediation in South Africa- Mutahi Ngunyi https://t.co/dCAHmDo2GC,0
441,2022-10-08 07:07:36+00:00,SonkoNews,"Former President Uhuru Kenyatta pulled out of the Ethiopian peace talks that were to take place in South Africa this Saturday at the last minute.

In a letter sent to African Union President Mohammed Faki on Friday, Uhuru said that he will not attend

https://t.co/WsVvXG6Kr1 https://t.co/BHdeX2T6hU",0
442,2022-10-08 07:06:14+00:00,Getrude_mollel,@VidonyiHumphrey @PMacheyeki @zittokabwe @SuluhuSamia @UhuruKenyatta @MbarawaM @allysalehznz Unajua chanzo cha malori hayo kukwama?,0
443,2022-10-08 07:05:51+00:00,Getrude_mollel,@PMacheyeki @SuluhuSamia @UhuruKenyatta @MbarawaM @allysalehznz Unajua chanzo cha kukwama kwa malori hayo?,0
444,2022-10-08 07:05:27+00:00,ebwanaee,@NationAfrica wemzee uli pangwa na uka pangika na Uhuru Kenyatta 🤓🤓🤓🤓🤓,0
445,2022-10-08 07:04:09+00:00,MwathikiMauta,"The amount of mm oo money Ruto is using every day on these fruitless foreign policy affairs is too much! He thought that running a govt was like walking in the park. Now it's just one month, nothing is adding up! #MasculinitySaturday Ethiopia President Uhuru Kenyatta Ichaweri https://t.co/A4CbN8o6tf",0
446,2022-10-08 07:03:20+00:00,dankimutai01,"How salaried guys are eating your women this weekend....

Clout #VeraSidika #MasculinitySaturday Azimio baba the 6th Raila Odinga president uhuru Kenyatta omosh platinum fave Shakira Nairobi kanairo bensoul https://t.co/M0eBR6Sw9a",0
447,2022-10-08 07:02:53+00:00,VidonyiHumphrey,@PMacheyeki @zittokabwe @SuluhuSamia @UhuruKenyatta @MbarawaM @allysalehznz Hzo v8 ndo zilitakiwa ziwai kwenye tukio kama hlo ?,0
448,2022-10-08 07:02:09+00:00,makemetegaru,@TiborPNagyJr Uhuru Kenyatta isn't Madela! He is another junta that sees political power as a means to steal and protect the $500 million asset stolen from the poor country. He was supported by #TPLF in facing the #ICC. The guy who killed thousand now wants to put his dirty hand in Ethiopia.,0
449,2022-10-08 06:57:06+00:00,hakaido2,@RodgersKipembe How do you hold peace talks without ceasefire an MoU and time bound ToR and an agreed roadmap? Uhuru  Kenyatta should be drawn into a failed AU as it doesn’t want to follow best practice! You can’t hold peace talks while the fighting is on!,0
450,2022-10-08 06:53:33+00:00,MichaelKamauNM3,"@Kenyans Uhuru Kenyatta was a God given leader to  Kenyans ,,But they'll keep on realising with time..",0
451,2022-10-08 06:50:23+00:00,thediplomaticW,“Conflicts in My Schedule”: Uhuru Kenyatta to skip AU peace talks on Ethiopia https://t.co/wPaTPSSXhs,0
452,2022-10-08 06:50:07+00:00,KingLemuel_,"FINISH YOUR ENEMY TOTALLY:

By failing to go to South Africa, Uhuru Kenyatta escaped this punishment!",0
453,2022-10-08 06:46:14+00:00,Adweekchicks,"Improved Kienyeji Chicken
&gt;&gt; 🐣1-3 days Old 🐥
&gt;&gt; 🐥1-4 weeks old🐓

BOOK NOW!! CALL
 +254742214220

Happy Sabbath Ethiopia Sharon Tems John Waluke Raila Predident Uhuru Kenyatta #MasculinitySaturday #VeraSidika #themorningafter #kbcweekender #JapanGP https://t.co/8H22wRiQw2",1
454,2022-10-08 06:45:00+00:00,dankimutai01,"Michael Olunga undergoes a recovery session ahead of his match

...
President Uhuru Kenyatta Kalonzo Musyoka Raila Odinga Azimio mzee high Court Shakira #VeraSidika #MasculinitySaturday #MainaAndKingangi omosh Chebukati Tuju Matiang'i https://t.co/UR77SKoyV8",0
455,2022-10-08 06:44:02+00:00,OscarMzee,"Former president Uhuru Kenyatta, skips the peace talk ,to visit his@shamba.Thats called commitment,congrats Mr President for the progress. https://t.co/NYPWeSmKUh",0
456,2022-10-08 06:43:43+00:00,josephmainawan6,@ntvkenya Where was your uncle uhuru kenyatta ?,0
457,2022-10-08 06:43:37+00:00,StephenTikani,Why should Deputy Jesus @williaruto need uhuru Kenyatta an peace mediator   and they can just pray with @MamaRachelRuto #MasculinitySaturday,0
458,2022-10-08 06:43:03+00:00,nyonge24,"Theories explaining why Azimio la umoja/BABA lost the presidential election of 2022 🇰🇪 are as follows....
1)_ Chebukati(chebuchietha😂😂) stole it
2)-Jose Carmago(venezuelan😂) manipulated the results 
3)-Supreme court(Martha Koome) was bribed
4)-Uhuru kenyatta played Baba(1/2)",0
459,2022-10-08 06:33:45+00:00,Dembewonyango,"@Lloyd45478399 @MutuaMuli254 @FrankMtetezi Things DON'T add up about President Uhuru Kenyatta failing to attend the Ethiopia-Tigre mediation in SA. One, Ruto VISITS Ethiopia this week and meets Prime Minister. Two, when he RETURNS, the US Special ENVOY to the Horn meets him at State House as the new MEDIATOR. Add the Math",0
460,2022-10-08 06:33:32+00:00,FaithMb71164794,...the peace envoy role is not reserved for Uhuru Kenyatta. Someone else will step in.  I think that WSR was giving him the honour to carry on in that role.  At least it will go down in history that WSR was gracious enough to ask Uhuru to play that role. He has done his part.,0
461,2022-10-08 06:33:30+00:00,FaithMb71164794,...enmity; he has embraced all including his sworn enemies. Now we know that all along it is Uhuru Kenyatta who flatly refused to 'reconcile' with his then DP. There was never a grave sin committed by DP Ruto against Pres. Uhuru Kenyatta; it was just a different approach of...,0
462,2022-10-08 06:33:28+00:00,FaithMb71164794,"Am sorry, but it then proves yet again that Uhuru Kenyatta cannot rise beyond pettiness. Leadership is not about self aggrandizement. He played the role of a peace mediator when he was president. So, if it's a cause that he truly believed in and it wasn't tied to the prestige ... https://t.co/1mHJchbMqX",0
463,2022-10-08 06:31:42+00:00,glittaking,"Hidden treasure 🤗🥰
Still available, ksh3500
5 percent discount on texting 0705996736
Order one while still available 🤗
Clout,Omosh
Tamasha Eldoret, Biden Azimio Shakira
President Uhuru Kenyatta https://t.co/Qz62aUgXCd",1
464,2022-10-08 06:25:52+00:00,mweni_tsofwa,"Ex president HE Uhuru Kenyatta retired,and went to Ichaweri as you people have been trolling at him,now the Venezuelan stalled president can as well go for Ethiopian peace talks in South Africa 🇿🇦.",0
465,2022-10-08 06:24:54+00:00,SMbugz,"@scherargei Wachana na Uhuru Kenyatta apumzike.C alimaliza akaenda, what's this obsession? He's not interested in the job,end of story.",0
466,2022-10-08 06:24:18+00:00,Meseret48,"@MillicentOmanga @nafyadwakjira3 @scherargei @RailaOdinga I don't blame Uhuru Kenyatta for canceling the peace talk,  how can he miss the nudity party he was invited to 🤪he can't afford it lol",0
467,2022-10-08 06:23:37+00:00,ka_de_k7,"This only happens in Chelsea ....Hakim Ziyech ready for match day live ....Chelsea vs Wolves . Today London will be blue 💙💙💙

#ARSLIV Uhuru Kenyatta Biden Shakira https://t.co/ZCCJPOhB4i",0
468,2022-10-08 06:20:57+00:00,dankimutai01,"CBC Leaner builds a bus model of Easy Coach

...
President Uhuru Kenyatta william ruto Raila Odinga wakili chebukati platinum fave #VeraSidika #MasculinitySaturday #MainaAndKingangi #audioleak Azimio la Umoja and Kenya Kwanza trending Kenyans #KenyaVsUganda https://t.co/EZfRkLNe96",0
469,2022-10-08 06:19:46+00:00,pussyingine,@MutahiNgunyi President Uhuru Kenyatta my foot,0
470,2022-10-08 06:19:28+00:00,honeydewstays,"#FurnishedApartments at Greatwall Gardens and Greenpark Msa Road. 15minutes from the JKIA/SGR, Nairobi. #AirbnbKenya #AirbnbNairobi
Call/Whatsapp: +254715865623
mpesa President Uhuru Kenyatta #Worlds2022 Mohamed Salah Platinum Quavo South Africa Kanye #ARSLIV https://t.co/ynYT8aIGQu",1
471,2022-10-08 06:17:26+00:00,DailyMonitor,"Kenya's former president Uhuru Kenyatta,a key player in African Union-led efforts to bring peace to Ethiopia, said Friday he would be skipping negotiations expected to begin this weekend, raising doubts over whether the talks would go ahead
https://t.co/34tfOQyTIp
#MonitorUpdates",0
472,2022-10-08 06:14:34+00:00,Edugeekiprotich,@KatibaMpya7 @ahmednasirlaw If Baba can be swayed away from the goal by Uhuru kenyatta then it means the international community is a tall order for him,0
473,2022-10-08 06:14:10+00:00,dankimutai01,I agree with Senator @scherargei. If our beloved former president H.E Uhuru Kenyatta is too busy for Ethiopia peace talks due to Azimio engagements then former prime minister @RailaOdinga should be engaged ASAP! - @MillicentOmanga https://t.co/orSzlvWcty,0
474,2022-10-08 06:13:29+00:00,Flohilda,@ledamalekina @kaninikega1 @RailaOdinga @skmusyoka @MarthaKarua Ifikie @RailaOdinga @skmusyoka and our dear President Uhuru Kenyatta,0
475,2022-10-08 06:10:19+00:00,ViralTrunk,"Details of UK MP Alok Sharma's meeting with Uhuru Kenyatta, William Ruto https://t.co/wvLSeE11r5",0
476,2022-10-08 06:08:20+00:00,TrojanViki,@MKMurugu @RailaOdinga Raila Odinga and Uhuru kenyatta are not mama mbogas and bodas so you should learn how to keep their names off your dirty mouth nugu.,0
477,2022-10-08 06:08:12+00:00,AndebrhanHintsa,"US Special Envoy for Horn of Africa aka selfie diplomatic envoy @MikeHammerUSA also announcing he could not attend the peace talks,at same day Uhuru Kenyatta wrote a letter to #AU this is not coincidence,I feel there's US's playbook aganst Ethiopian people will &amp; Uhuru part of it https://t.co/HQBqMe09PN",0
478,2022-10-08 06:04:27+00:00,OlaleMac,@davidmakali1 @WilliamsRuto I need that job. I wanna send my CV to the president direct. 20 years of extensive experience in both government and corporate. Willing and available to travel and happy to take half the salary as offered to President Uhuru Kenyatta. Deal!,0
479,2022-10-08 06:02:47+00:00,Nairobi_Leo,"Things don’t add up about former President Uhuru Kenyatta's failing to attend the Ethiopia-Tigray mediation in South Africa, Mutahi Ngunyi. https://t.co/zANxPqC18g",0
480,2022-10-08 06:01:52+00:00,LuoUnion,"@MigunaMiguna @RailaOdinga There is no BIGGER power player than Uhuru Kenyatta, the only individual who had the capacity to direct the Police to deport you. Please face Uhuru like a man instead of wailing about Raila Odinga and fictional ODM enemies.",0
481,2022-10-08 06:00:55+00:00,GeoffreyKinara,@EtalePhilip @bettronn i myself Now thinking Uhuru Kenyatta was the best president in Kenya..,0
482,2022-10-08 06:00:33+00:00,MakauWaMuli,What did President Uhuru Kenyatta know! Ethiopia-Tigray peace talks in South Africa postponed https://t.co/68oKftaFWx,0
483,2022-10-08 06:00:31+00:00,oundo_oundo,"@gideon_mutai @HonHaika @HonTuya @AmbMonicaJuma Headboy to the president was also in attendance, Uhuru Kenyatta cabinet Secretary Keriako Tobiko.",0
484,2022-10-08 06:00:20+00:00,Grogers48402205,"Former president uhuru kenyatta is worth billions, he can go under the radar and enjoy his life. 

He has served his country to the best of his ability",0
485,2022-10-08 05:59:49+00:00,erick_lacity,The more steps president william ruto takes in his new government the more I realize uhuru Kenyatta was just there doing nothing but looting and zero progress. H.E William ruto has accomplished alot in just a few weeks.,0
486,2022-10-08 05:56:23+00:00,PMacheyeki,Tunatambua jitihada zilizofanywa na Rais @SuluhuSamia pamoja na Rais mstaafu @UhuruKenyatta  katika kutatua kero mpaka wa #Namanga. Tunatoa wito kwa @MbarawaM na mwenzake wa kenya kukutana na kulishughurikia kwa dharura swala la maroli yaliyokwama katika mpaka huo. @allysalehznz https://t.co/ZDYTv8TPeg,0
487,2022-10-08 05:53:49+00:00,OlaleMac,"@StateHouseKenya @WilliamsRuto Your Excellency that job that President Uhuru Kenyatta got not time for, please give it to me. I am happy to do it at half the salary you offered him! I am ready to learn and willing to travel!",0
488,2022-10-08 05:50:54+00:00,GFenkil,"Kenya's former president Uhuru Kenyatta, a key player in African Union-led efforts to bring peace to Ethiopia, said Friday he would be skipping negotiations expected to begin this weekend, raising doubts over whether the talks would go ahead.
 https://t.co/2sYszo1aXd",0
489,2022-10-08 05:50:14+00:00,abuga_makori,I support President Uhuru Kenyatta's decision to skip Tigray talks in South Africa. How can you invited without getting the agenda and at the time Ethiopia and Eritrea are continuously bombing Tigray? Uhunye is a statesman. Abiy Ahmed should just RESIGN. He's the problem.,0
490,2022-10-08 05:49:06+00:00,MeruFmOfficial,"Former President Uhuru Kenyatta withdraws from Ethiopia-Tigray peace talks
https://t.co/SBzYY8dHtg",0
491,2022-10-08 05:49:00+00:00,davidmakali1,It was a mistake for Uhuru Kenyatta to 'accept' to continue the mediation roles for Kenya as offered by @WilliamsRuto. A backhanded compliment after such a verbal thrashing. And because he has to report to Ruto who trashed his record and didn't want to succeed him anyway. Ukweli.,0
